,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
5391,5391,1.0,0.5207,"car, tesla, driver, self, one, like, get, road, drive, cars",and now were on the wrong side of the road it tried to go through the fence half baked autopilot might be level 1 5 seems like more work than just driving normally $tsla 
5392,5392,2.0,0.5317,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",fsdbeta continues to get better it has gotten to the point that my wife does not even know when i am driving vs fsdbeta autopilot team are doing amazing work 
5393,5393,2.0,0.7892,"self, tesla, full, fsd, people, like, cars, driver, car, tsla"," it's called ""phantom braking"" and well known to occur randomly on $tsla cars especially at highway overpasses if you're worried about safety i'd suggest another manufacturer or at least don't use autopilot or ""full self-driving"" "
5394,5394,1.0,0.4521,"car, tesla, driver, self, one, like, get, road, drive, cars", i would like a mode where that isn't so preventing collision as 1 priority braking and steering not fsd/autopilot but guided driving so it isn't a binary on off 
5395,5395,1.0,0.6572,"car, tesla, driver, self, one, like, get, road, drive, cars"," excessive speed reckless driving human pilot told police that ""autopilot"" was not in use drivers foot was on the accelerator tried evasive maneuver but not enough time too late to avoid impact "
5396,5396,7.0,0.8994,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", why are you so afraid of autopilot it isnt what you are claiming do i get excited about evs yeah i was a toyota lexus fan boy and i hated all the automation tesla has a great balance of fun driving and great automation im open to change and to what is 
5397,5397,1.0,0.7419,"car, tesla, driver, self, one, like, get, road, drive, cars",it's not that we don't know lucid has mobileyes as their autopilot just want to see how they are being operated with ladar and other devices $cciv will fly to the moon with that test driving show-off 
5398,5398,4.0,0.4031,"tesla, full, self, work, drive, like, go, without, think, still", until math is driving i guess we got to deal tesla autopilot
5399,5399,2.0,0.5455,"self, tesla, full, fsd, people, like, cars, driver, car, tsla"," why is autopilot called that instead of ""heading and altitude hold assisting system"" in l2 mode it will fully self drive just like in whole mars' video just more reliably full self driving doesn't only mean with no human at the wheel just that the driver doesn't intervene"
5400,5400,1.0,0.861,"car, tesla, driver, self, one, like, get, road, drive, cars",latest on that tesla accident with a tractor trailer in detroit driver being charged with reckless driving no indications autopilot was involved per police chief 
5401,5401,1.0,0.6686,"car, tesla, driver, self, one, like, get, road, drive, cars", this is not news unless its confirmed they were using autopilot even if they were autopilot by definition means driver assistance not autonomous driving media just loves to hate on tesla whereas millions of crashes get 0 coverage 
5402,5402,1.0,0.6563,"car, tesla, driver, self, one, like, get, road, drive, cars", i just posted the live news video where they are now saying the driver admitted that he was driving and that the car was not on autopilot 
5403,5403,2.0,0.8585,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", people under the impression that it is level 5 when in fact it is level 2 yet it is operator error even though the name autopilot or full self driving can be misleading
5404,5404,1.0,0.3818,"car, tesla, driver, self, one, like, get, road, drive, cars",the real reason we won't have flying cars is because flying sucks if anything goes wrong while driving you can usually hit the brakes and be fine the most common unusual situations in a plane are things where if you keep the autopilot on it will kill you and there is no brake
5405,5405,2.0,0.7822,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",so why doesn't the driver just admit it was not an autopilot mode because they want to try to put the blame on tesla people are unreal blame their driving habits on innocent people who i feel sad for is the semi driver who lost time 
5406,5406,1.0,0.8491,"car, tesla, driver, self, one, like, get, road, drive, cars",yay tesla accident in detroit where the driver drove under a semi and his 21 year-old passenger is in critical condition did not have the car on autopilot he was driving it 
5407,5407,4.0,0.4809,"tesla, full, self, work, drive, like, go, without, think, still", you are delusional i have a model y and paid for fsd i have 19k miles in just 9 months there is some occasional phantom braking but it is definitely safer than me driving 75% of the time it is far better and more consistent than i am on long drives autopilot is queen 
5408,5408,2.0,0.506,"self, tesla, full, fsd, people, like, cars, driver, car, tsla","rt autotsolutions ""ntsb slams tesla autopilot in push for stricter autonomous driving standards "
5409,5409,2.0,0.5442,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",ntsb slams tesla autopilot in push for stricter autonomous driving standards 
5410,5410,2.0,0.8956,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", just to highlight i think people are way wrong when they say its all or nothing ala waymo my limited self driving functionality is a complete game changer for driving i literally drive way more often becuz of autopilot
5411,5411,1.0,0.7446,"car, tesla, driver, self, one, like, get, road, drive, cars", were you on autopilot or just driving yourself it has happened to me a couple times on autopilot and you can easily override by hitting the acceleration 
5412,5412,1.0,0.642,"car, tesla, driver, self, one, like, get, road, drive, cars", the perception of the experience the community i drove a tesla and tested autopilot the one feature i wish my car had was the ultrasonic parking distance sensors interior was so so driving experience was ok 
5413,5413,1.0,0.4801,"car, tesla, driver, self, one, like, get, road, drive, cars","nhtsa investigators to probe tesla crash with tractor-trailer police could not say if the tesla driver was using the car's autopilot or ""full self-driving"" software hmm just a matter of time until autopilot car used for crime or explosive deaths "
5414,5414,1.0,0.5358,"car, tesla, driver, self, one, like, get, road, drive, cars", real talk i turn off autopilot and then just go back to driving
5415,5415,2.0,0.4532,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", dear elon we are conducting a university project discussing the implications of autonomous driving in the current legal system and how the law should evolve we are strong supporter of tesla autopilot and we are wondering if its possible to have a 15 min chat with you
5416,5416,1.0,0.6567,"car, tesla, driver, self, one, like, get, road, drive, cars", it is amazing driving to work seemed so much more relaxing with autopilot i am so glad i purchased this car
5417,5417,1.0,0.6629,"car, tesla, driver, self, one, like, get, road, drive, cars",the palo alto california-based company has said previously that autopilot and full self-driving are driver-assistance systems and that the driver must be ready to intervene at all times 
5418,5418,1.0,0.5733,"car, tesla, driver, self, one, like, get, road, drive, cars"," yes its inherent that the police doesnt follow the same rules or laws we do as i said multiple times this ""autopilot mode"" is basically cruise control being vigilant is one if the most important part of driving only you can protect yourself from foolish drivers "
5419,5419,1.0,0.4044,"car, tesla, driver, self, one, like, get, road, drive, cars",another terrible crash involving a driving under a semi resembles fatal wrecks caused by faulty autopilot must step up and ensure driver assist systems don't do more harm than good 
5420,5420,1.0,0.3705,"car, tesla, driver, self, one, like, get, road, drive, cars",i constantly think about how desperately i want a car but i also dont want to do a driving test cause thats scary but i also dont think ill be able to drive cause ill just zone out and then what if my brain just doesnt go into autopilot what then
5421,5421,2.0,0.8742,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",the crash circumstances in detroit are similar to deadly crashes in florida involving tractor-trailers the cars were being driven while using autopilot partially automated driving software ~ via 
5422,5422,2.0,0.811,"self, tesla, full, fsd, people, like, cars, driver, car, tsla","the crash circumstances are similar to two others in florida in which teslas drove beneath tractor-trailers causing two deaths in both crashes the cars were being driven while using tesla's autopilot partially automated driving software "" $tsla "
5423,5423,2.0,0.5234,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", nothing because autopilot is an aid it isnt self driving
5424,5424,7.0,0.4145,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im",anyone else be driving on autopilot like your mind far far and dont even remember you driving 
5425,5425,2.0,0.9068,"self, tesla, full, fsd, people, like, cars, driver, car, tsla"," other name would be better what people actually buy from tesla is called ""full self driving capability"" ""volles potential fr autonomes fahren"" here in germany and includes for the money over basic free autopilot - lane change assist - ""navigate on autopilot"" "
5426,5426,1.0,0.4575,"car, tesla, driver, self, one, like, get, road, drive, cars",if only the car was driving on autopilot on road and play need for seed lol tesla autopilot 
5427,5427,1.0,0.571,"car, tesla, driver, self, one, like, get, road, drive, cars", i assume this opinion of yours is a result of personal experience driving a tesla with autopilot for many hours and in different situations 
5428,5428,1.0,0.5942,"car, tesla, driver, self, one, like, get, road, drive, cars", tesla cars can disengage from autopilot by itself if it 'feels uncertain or scared' of a situation if i could do the same and then say that i wasn't 'engaged' so it wasn't my fault while i was driving my driving record might be better 
5429,5429,6.0,0.4297,"hands, free, wheel, gm, like, tesla, cadillac, need, even, one",proof that autopilot is really mass vr labor farming of children in poor countries driving your tesla car this is why their technology relies so heavily on cameras as apposed to every other driverless model remember this tweet 
5430,5430,2.0,0.8998,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",tesla's autopilot full self driving difficulties are highlighted by tragic events such as this one the maddening part of all this tesla itself already knows their camera-based system will never support actual autonomous drive $tsla 
5431,5431,2.0,0.5659,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", psh everyone knows nothing will happen doesnt matter if a drunk toddler crashes into a bus full of nuns while driving on autopilot nhtsa wont lift a finger besides ap turns off if it detects an imminient crash anyway 
5432,5432,7.0,0.647,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im",i really just be driving on autopilot i have no recollection of driving but ended up at my destination 
5433,5433,7.0,0.9184,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", 24000 miles ~$250 ev charging ~$340 new tire due to stupid nail in the tire wall ~$10 windshield washer fluid autopilot minimalistic software updates driving dynamics games netflix unlimited fun technologically superior still the best car i've ever had 
5434,5434,1.0,0.4788,"car, tesla, driver, self, one, like, get, road, drive, cars",anxiety fueled autopilot me is a beast i basically black out and then when all the anxious things are over i slowly come back to life this is how i have survived driving through two flash floods in this essay 
5435,5435,1.0,0.4344,"car, tesla, driver, self, one, like, get, road, drive, cars",why is tesla removing drivers from their self-driving test it's the same reason some have blamed autopilot for being too tempting 
5436,5436,7.0,0.3458,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", i'd posit that detractors have a point when they say autopilot/fsd might encourage more distracted driving but enough people are distracted normally that its still preferable and i already pointed at that a median age of 54 could arguably mean less skilled drivers 
5437,5437,1.0,0.7747,"car, tesla, driver, self, one, like, get, road, drive, cars", instead of driving myself into the front of the police station i'm just going to jerryrig my flying car to do it on autopilot 
5438,5438,2.0,0.6353,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", well maybe for autopilot but i can live driving myself this beast 
5439,5439,1.0,0.5523,"car, tesla, driver, self, one, like, get, road, drive, cars",the idea of being in a car driving on autopilot is literally a nightmare to me i in no way trust that technology yet
5440,5440,1.0,0.7585,"car, tesla, driver, self, one, like, get, road, drive, cars", knowing what i know about common autopilot failures the cop was probably just stopped in a driving lane
5441,5441,2.0,0.4808,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", here you go tesla's accident per miles is much lower than the average car and autopilot crashes less often than humans driving without autopilot this article shows that with numbers adjusted for highway miles only autopilot is very close to humans 
5442,5442,2.0,0.5486,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", the tesla autopilot is quite insane it did this crazy swirl to avoid a pig at night the emergency brakes did this to save two cars from the same tree full self-driving will save so many lives 
5443,5443,1.0,0.8214,"car, tesla, driver, self, one, like, get, road, drive, cars", now for you saying never trust the auto pilot that's irrelevant to this as the autopilot didn't do anything wrong the dude was hit by a drunk driver while driving his car all the autopilot did was slow the tesla down minimizing damage 2/2 
5444,5444,2.0,0.9036,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",fingertip driving is unsafe at the best of times if autopilot has a glitch or a spasm the driver would be unable to quickly regain control despite the claims of elon musk such driver behavior does not lead to the beat release autopilot being revoked this experiment is deadly 
5445,5445,1.0,0.907,"car, tesla, driver, self, one, like, get, road, drive, cars", all driver input regardless of the car being on autopilot or fsd beta is recorded when the wheel is turned pedals are pressed turn signal used all the data is being collected with no fsd or ap on it runs in shadow mode doing calculations as if it was driving and learns 
5446,5446,6.0,0.7129,"hands, free, wheel, gm, like, tesla, cadillac, need, even, one", raises a good question does/will autopilot actively avoid driving in a semi blindspot 
5447,5447,7.0,0.6279,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", if self driving cars ever spill into the aviation industry it would be interesting if pilots working from home handled the local takeoffs and landings and then hand over to the ai for the autopilot portions between airports this could be your actual cockpit in the future 
5448,5448,2.0,0.6179,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",drunk driving is illegal the nhtsa should outlaw teslas entire autopilot/full self-driving fraudplex its a joke people are dying enough is enough 
5449,5449,7.0,0.6856,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im",i'm bullish on $cciv i really want to see their autopilot driving test the design and battery efficiency are at the top the real ev is not just the car powered by electricity but their systems such as ai and autopilot if lucid can prove that they have both in their car 
5450,5450,2.0,0.9142,"self, tesla, full, fsd, people, like, cars, driver, car, tsla","tesla lawyers recently admitted the $10 000 option that tesla sells as full self-driving capability is not in fact capable of full self-driving "" currently neither autopilot nor fsd capability is an autonomous system tesla attorney eric williams said "" "
5451,5451,2.0,0.5335,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", so then you do not know the statistics you are just blowing smoke either that or you're just lying because if you do know the stats you know that using autopilot is significantly safer than having the human do all the driving 
5452,5452,1.0,0.3939,"car, tesla, driver, self, one, like, get, road, drive, cars", totally autopilot has been amazing on this drive cant imaging driving without it
5453,5453,2.0,0.5028,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", hmmm nhtsa gave models 3 s x lowest probability of injury in that order among all cars tested also autopilot isn't a self-driving beta and it's been shown to be just about as safe on the highway as any human also all fsd beta testers had to sign a contract for liability
5454,5454,1.0,0.8883,"car, tesla, driver, self, one, like, get, road, drive, cars", this may seem strange but i am more focused on situational awareness and what the car is doing when ap is engaged its like being a parent riding shotgun with there 15 year old with a learners permit for me manual driving becomes human autopilot 
5455,5455,2.0,0.4817,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", what does it make you wonder about autopilot aps name implies a relationship to airplane autopilots which most certainly do not make planes autonomous and the basic ones do really very little full self driving on the other hand 
5456,5456,6.0,0.9051,"hands, free, wheel, gm, like, tesla, cadillac, need, even, one", call me naive but theres something intrinsic about driving that autopilot and the like havent captured yet its know that corolla in front of you is an idiot and you need to pass them asap knowing sometimes you do need to speed that road markings can be ignored
5457,5457,2.0,0.874,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",i mentioned i didn't get full self driving as an option the model 3 had two separate addons enhanced autopilot and fsd now you either shell out $10k for fsd or you just get basic autopilot 
5458,5458,7.0,0.3884,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", auto pilot works in perfect conditions add weather imperfect roads and it's ripe for something to happen i constantly need to correct my cars autopilot due to unclear road markings all the time it's often more stressful than driving myself 
5459,5459,7.0,0.3629,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", we are on our own the country on autopilot
5460,5460,2.0,0.7964,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",we train the ai however the ai is also training us using autopilot on virtually all of my highway driving has corrected my hug the center line problem now when im driving myself i find im mimicking autopilot driving style tesla teslafamily fsd 
5461,5461,1.0,0.5875,"car, tesla, driver, self, one, like, get, road, drive, cars"," may 9th 2019 ""we could have gamed an la/ny autopilot journey last year but when we do it this year everyone with tesla full self-driving will be able to do it too"" /16"
5462,5462,2.0,0.9007,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",the ntsb is calling for tougher requirements on testing self-driving vehicles on public roads it says tesla is having people test its beta version of its new autopilot system but with limited oversight creating a risk for other drivers 
5463,5463,7.0,0.8381,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", it is crippled because of the phantom breaks an other problems including especially the autopilot on the other the us doesn't like modern light systems german car makers are at the same level of assisted driving but the have understood the limitations 
5464,5464,2.0,0.695,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",tesla has weaned drivers off autopilot who didnt follow the road well but at the same time the full self-driving program hasdoubled 
5465,5465,6.0,0.3651,"hands, free, wheel, gm, like, tesla, cadillac, need, even, one", wish it was possible to change lanes without the autopilot turning off automatically only a small sound or steering wheel shake would work can it be done driving in eu sweden 
5466,5466,1.0,0.6794,"car, tesla, driver, self, one, like, get, road, drive, cars"," who said ""it is"" that title is wrong even in the form of a question autopilot capable of supervised driving on highways is level 2 full self driving beta is ""supervised level 5"" can drive anywhere but not yet legally recognized as such "
5467,5467,7.0,0.4313,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", this shit is the proof that tesla's autopilot has became capable of driving on indian streets too 
5468,5468,2.0,0.8845,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", here is the problem $tsla $tslaq if the blue car was not sensible and smart enough to let the idiot on autopilot to drive despite right of way there was accident waiting to happen who was driving omar 
5469,5469,1.0,0.5754,"car, tesla, driver, self, one, like, get, road, drive, cars", the computer was driving until it arrived at the destination as you can see from the blue steering wheel on the screen that shows up when autopilot is engaged during this time any human input like turning the wheel would disengage the system
5470,5470,2.0,0.8221,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", if i was driving i would have taken over i try not to let the car get away with doing strange things maybe i'm too cautious with autopilot 
5471,5471,7.0,0.624,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", i got a 2015 model s 90d w 24k miles for 40k and got 265 miles a charge which turns out being more than enough for 98% of the driving i do also had autopilot 1 which is great for highway driving from a guy out of ohio on ebay 
5472,5472,6.0,0.5657,"hands, free, wheel, gm, like, tesla, cadillac, need, even, one", yes final release in us driving itself is a privilege and not constitutional right so license whoever abuse/fail this privilege their license gets revoked hence better discipline/precaution/safety fsd/autopilot other car should as well be privilege 1/2
5473,5473,2.0,0.8873,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",generalmotors super cruise better than tesla autopilot autopilot can rapidly improve but turns every street into a laboratory full of lab rats all of us not driving a tesla who never consented to being part of tesla's autopilot development 
5474,5474,4.0,0.3839,"tesla, full, self, work, drive, like, go, without, think, still", same thats why i hate being relied on for driving to new places like its too much thinking driving on autopilot bc u know where to go outsold &gt &gt 
5475,5475,2.0,0.4609,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", its l2 i have fsdbeta and its requires me to keep my hands on the wheel just as navigate on autopilot does teslas plan is to expand the capability to eventually make it fully autonomous but it wont be an autonomous driving feature upon initial release 
5476,5476,2.0,0.8052,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",tesla's autopilot full self driving how does it work via tesla autopilot fullselfdriving fsd model3 
5477,5477,2.0,0.5737,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", teslas website says autopilot and full self-driving capability are intended for use with a fully attentive driver who has their hands on the wheel and is prepared to take over at any moment im not sure how many drivers take that responsibility seriously 
5478,5478,2.0,0.903,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", teslas autopilot isnt self driving so its total mileage doesnt count for self driving mileage looks like it averages an accident every 4 5 million miles vs 1 accident every 480k miles for an american driver
5479,5479,2.0,0.8099,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", using an approach that has been wildly successful for the quality improvements to autopilot it sure sounds like a smart plan to improve full self driving capabilities 
5480,5480,2.0,0.5689,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", tesla i can literally cook up while driving on autopilot
5481,5481,1.0,0.6458,"car, tesla, driver, self, one, like, get, road, drive, cars", depends if theyre driving teslas on autopilot i guess
5482,5482,6.0,0.4422,"hands, free, wheel, gm, like, tesla, cadillac, need, even, one", the autopilot just has to be better then the human brain while driving meaning often not at 100% capacity so its not that hard 
5483,5483,2.0,0.4474,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",ntsb slams tesla autopilot in push for stricter autonomous driving standards - the motley fool 
5484,5484,2.0,0.9109,"self, tesla, full, fsd, people, like, cars, driver, car, tsla","$tsla what took the agencies so long to call out musk and tesla on their ""autopilot"" and ""fsd"" ""the ntsb is using tesla as an example stating that its using customers to beta test full self driving a level 2 automated technology on public roads "" "
5485,5485,2.0,0.7933,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",quite a reckoning although they still use 'grandiose' instead of 'misleading' or worse regarding tesla's fantasies of a global 'autopilot' robotaxi-monopoly and 'full self driving' when it's only level 2 *assisted* driving 
5486,5486,2.0,0.9129,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",tesla full self driving full build of autopilot neural networks involves 48 networks that take 70k gpu hours to train sourced from tesla fleet of ~1m vehicles fsd output 1000 distinct tensors at each timestep autonomy largest part of coming disruption 
5487,5487,1.0,0.6781,"car, tesla, driver, self, one, like, get, road, drive, cars",tesla drivers sucks at driving just put it in autopilot fools
5488,5488,2.0,0.8977,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",ntsb talking about automated driving systems and the regulations surrounding them is nothing new it has nothing to do with tesla doing something wrong it is literally their job to do this what would be weird is if they werent talking about autopilot tl dr more fud
5489,5489,2.0,0.5043,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", im more put off by the absolute nose-thumbing at the ftc and nhtsa with full self-driving and autopilot and by the disappointing real-world range of its batteries compared to peer auto models 
5490,5490,2.0,0.5458,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", at enhanced autopilot description they are recognizing that this is a driver's assistance feature with a driver responsible for remaining in control of the car at all times nothing at full self-driving capability option tbh i am getting nervous 
5491,5491,2.0,0.8054,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", my tesla's own admission autopilot is only level 2 and nothing close to full self driving you know who has a spectacular invention does 
5492,5492,7.0,0.6964,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", my understanding is the fsd beta cars switch to the standard autopilot nn when they enter the freeway so they are separate code bases at this point one is optimized for freeway the other for urban driving radar may continue to be used on the freeway but not on urban streets
5493,5493,1.0,0.8896,"car, tesla, driver, self, one, like, get, road, drive, cars", my dream is a teslacamper which would have a built-in battery pack + solarpanels for self-sustainability travel imagine my cybertruck immediately adjusts driving styles/the added cameras + sensors for autopilot parking charging 
5494,5494,1.0,0.9049,"car, tesla, driver, self, one, like, get, road, drive, cars", radar is probably still active at high speed ie as it is with the freeway driving autopilot nn i would guess that this will remain the case and that they just planning to not use radar for low speed and urban driving interesting move none the less 
5495,5495,2.0,0.5686,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", us s like tesla driving on autopilot
5496,5496,2.0,0.8618,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",$tsla new article ntsb slams tesla autopilot in push for stricter autonomous driving standards get all the latest $tsla related news here 
5497,5497,2.0,0.4363,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", autopilot is standard in every tesla ap includes tacc traffic aware cruise control and autosteer lane keep fsd full self driving is optional but doesnt autonomously drive in the city yet anyway 
5498,5498,2.0,0.8401,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", its called cruise control not full self driving or autopilot how many people have you heard about asleep at the wheel of tesla vs a chevy tahoe 
5499,5499,2.0,0.6919,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", please rename autopilot to driver assistance and full self-driving to autopilot
5500,5500,2.0,0.7904,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",autopilot traffic light training - talk on hci with self-driving cars by the tesla team 
5501,5501,6.0,0.4133,"hands, free, wheel, gm, like, tesla, cadillac, need, even, one", autopilot is driver assist only so even if it was used it's down to the driver rare events like this shouldn't hold back progress on autonomous driving which will be a lot safer than humans
5502,5502,2.0,0.4801,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", hey carl my wife says hello ahem but if you haven't driven a tesla with the full self driving package yet you should it is laughable what others tought as new features drive any distance with nav on autopilot then you will understand 
5503,5503,1.0,0.5992,"car, tesla, driver, self, one, like, get, road, drive, cars", it's not self driving yet hopefully that's coming later this year it dose have autopilot and yes with autopilot you need to have your hand on the wheel if you don't the car will automatically pull to the side of the road and stop but really the data speaks for itself 
5504,5504,4.0,0.8433,"tesla, full, self, work, drive, like, go, without, think, still",see tesla autopilot is dope because ur able to look around and enjoy/embrace the scenery around compared to if u were actually driving yourself
5505,5505,1.0,0.6337,"car, tesla, driver, self, one, like, get, road, drive, cars",every car has an unofficial autopilot if you dissociate while driving 
5506,5506,2.0,0.9106,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", its being marketed as full self-driving capability and autopilot is meant to be a driver assistance until fsd is ready teslas all over the world are gathering real world miles which teaches the fsd computer tesla already has more than 1billion miles driven on fsd 
5507,5507,1.0,0.8667,"car, tesla, driver, self, one, like, get, road, drive, cars", tesla owner i go the speed limit because im most likely autopilot and chilling self driving made me a safer driver because i just let the car do its thing 
5508,5508,1.0,0.8119,"car, tesla, driver, self, one, like, get, road, drive, cars",tesla vehicle safety report as of q4 2020 driving with tesla's autopilot is up to 7 12x less likely to be in accident than a car without 
5509,5509,2.0,0.9014,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", thats the way i see it i think tesla solves fsd but who knows worst case we have a very good system that supplements our driving man + machine like it is with current autopilot thats still a very bullish scenario for tsla stock too 
5510,5510,1.0,0.5575,"car, tesla, driver, self, one, like, get, road, drive, cars", drove to joshua tree and back to oakland with autopilot and i may be ruined from ever driving a non-ai assisted car again charging was totally bearable mcdonald's even offers charging bay food delivery now $tsla 
5511,5511,2.0,0.8243,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", only tesla are reckless enough to beta test autonomous level two driving software on the public and market it as a autopilot 
5512,5512,2.0,0.7831,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", ive been in a tesla with autopilot it was fine but its not full self driving which is a misleading marketing term 
5513,5513,6.0,0.3279,"hands, free, wheel, gm, like, tesla, cadillac, need, even, one",i really be driving with my brain on autopilot
5514,5514,7.0,0.4179,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", i have a feeling my driving skill will go down further with fsd beta its already down from using autopilot 
5515,5515,1.0,0.5726,"car, tesla, driver, self, one, like, get, road, drive, cars", i looked at the pics more and i'm slightly less certain of this but the truck itself is parallel to the road autopilot wouldn't be driving in that direction in one of the frames it looks like maybe there is a highway exit ramp maybe if so then i suppose ap could have been on 
5516,5516,2.0,0.5357,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", hi it is not required but a convenience drivers often blow horn in attempt to avoid accident so tesla figured theyd capture a pic at same time the autopilot and full self-driving rely on the cameras so they always record driver can tap icon to mark recording 
5517,5517,2.0,0.782,"self, tesla, full, fsd, people, like, cars, driver, car, tsla"," it doesn't help that they called it autopilot and the new version is called ""full self driving "" and their official note to the ca dmv was ""no lul not really full self driving "
5518,5518,2.0,0.8883,"self, tesla, full, fsd, people, like, cars, driver, car, tsla"," if only autopilot was called quablubky and the ""full self driving capability"" option was called tsublifom then nothing would change for tesla buyers and everybody else would just have nothing to complain "
5519,5519,2.0,0.8936,"self, tesla, full, fsd, people, like, cars, driver, car, tsla"," *while tesla requirehandsonwheel=1 if only autopilot was called quablubky and the ""full self driving capability"" option was called tsublifom then nothing would change for tesla buyers and everybody else would just have nothing to complain "
5520,5520,2.0,0.8759,"self, tesla, full, fsd, people, like, cars, driver, car, tsla",since some tesla fans are finally learning the sae levels allow me to simplify them even further into categories driver assistance tesla autopilot/full self driving autonomous etc 
5521,5521,1.0,0.8863,"car, tesla, driver, self, one, like, get, road, drive, cars", current non-fsd autopilot is pretty good i regularly turn on autopilot as soon as i get on the freeway and about 95% of the time keep it on until the car exits the freeway non-freeway driving is the big challenge 
5522,5522,2.0,0.836,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", i think the naming discussion is at least somewhat counterproductive auto does not mean autonomous see automobile pilot does not mean the car can fly also autopilot in planes is not autonomous propilot real product name does not mean cdl capable even self driving is murky
5523,5523,2.0,0.8285,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", let's be clear autopilot is not self-driving it's driver assistance the current full self-driving beta isn't full self-driving either because it constantly requires intervention i mean how is this not misleading waymo and cruise have actual self-driving cars 
5524,5524,2.0,0.9102,"self, tesla, full, fsd, people, like, cars, driver, car, tsla", not every self driving product is in beta autopilot is not in beta but it's also not a full self driving the fsd sold has non-beta components but customers are told clearly what components are currently available and what the expected timeline for new components is 1/
5525,5525,7.0,0.7786,"like, fsd, tesla, highway, dont, autonomous, really, know, already, im", like when your body turns on autopilot and you don't remember driving the last three miles of freeway 
5526,5526,4.0,0.8933,"tesla, full, self, work, drive, like, go, without, think, still", driving yourself in cyberpunk is fine on the bikes even great on the akira inspired one and the quatro with all other vehicles very meh to bad autopilot through the city was great if you lowerd the setting to have only a medium amount of other cars around 
